project_id,deployment_id,image_id,filename,location,is_blank,identified_by,wi_taxon_id,class,order,family,genus,species,common_name,uncertainty,timestamp,number_of_objects,age,sex,animal_recognizable,individual_id,individual_animal_notes,behavior,highlighted,markings,cv_confidence,license,bounding_boxes
2004085,North Vista Spring Cam,534ba39a-0d16-4d8b-8e42-3b02e8d93fd6,nvs_20aug22_01385.JPG,gs://145625598251_2004085_882_project_ecotone__main/deployment/2139509/prod/directUpload/534ba39a-0d16-4d8b-8e42-3b02e8d93fd6.JPG,0,Zoe Zilz,aca65aaa-8c6d-4b69-94de-842b08b13bd6,Mammalia,Cetartiodactyla,Bovidae,Bos,taurus,Domestic Cattle,,2020-01-02 21:40:46,1,,,,,,standing still,false,,,CC0,"{""{\""detectionBox\"":[0.20987995,0.00349926949,0.95117867,0.515411735]}""}"
2004085,North Vista Spring Cam,8e19d1a9-c181-4027-ada7-638a5a68c833,nvs_20aug22_01384.JPG,gs://145625598251_2004085_882_project_ecotone__main/deployment/2139509/prod/directUpload/8e19d1a9-c181-4027-ada7-638a5a68c833.JPG,0,Zoe Zilz,aca65aaa-8c6d-4b69-94de-842b08b13bd6,Mammalia,Cetartiodactyla,Bovidae,Bos,taurus,Domestic Cattle,,2020-01-02 21:40:42,1,,,,,,standing still,false,,,CC0,
2004085,North Vista Spring Cam,536c9fd4-ebe2-4eaf-90cd-5b87c18a6bb9,nvs_20aug22_01386.JPG,gs://145625598251_2004085_882_project_ecotone__main/deployment/2139509/prod/directUpload/536c9fd4-ebe2-4eaf-90cd-5b87c18a6bb9.JPG,0,Zoe Zilz,aca65aaa-8c6d-4b69-94de-842b08b13bd6,Mammalia,Cetartiodactyla,Bovidae,Bos,taurus,Domestic Cattle,,2020-01-02 21:40:46,1,,,,,,standing still,false,,,CC0,"{""{\""detectionBox\"":[0.217096299,0.000973790884,0.953889847,0.50259912]}""}"
2004085,North Vista Spring Cam,18542c5f-18b8-45cd-b157-ac9a6704b54b,nvs_20aug22_01387.JPG,gs://145625598251_2004085_882_project_ecotone__main/deployment/2139509/prod/directUpload/18542c5f-18b8-45cd-b157-ac9a6704b54b.JPG,0,Zoe Zilz,aca65aaa-8c6d-4b69-94de-842b08b13bd6,Mammalia,Cetartiodactyla,Bovidae,Bos,taurus,Domestic Cattle,,2020-01-02 21:40:46,1,,,,,,standing still,false,,,CC0,"{""{\""detectionBox\"":[0.20758836,0.00159025192,0.954721272,0.489633679]}""}"
2004085,North Vista Spring Cam,6797151f-ca2d-45fe-85af-d7f884749375,nvs_20aug22_01389.JPG,gs://145625598251_2004085_882_project_ecotone__main/deployment/2139509/prod/directUpload/6797151f-ca2d-45fe-85af-d7f884749375.JPG,0,Zoe Zilz,aca65aaa-8c6d-4b69-94de-842b08b13bd6,Mammalia,Cetartiodactyla,Bovidae,Bos,taurus,Domestic Cattle,,2020-01-02 21:40:47,1,,,,,,standing still,false,,,CC0,"{""{\""detectionBox\"":[0.213743344,0.0036162883,0.95376724,0.445922554]}""}"
2004085,North Vista Spring Cam,43c13750-de71-42a0-8925-2ecc01d3390a,nvs_20aug22_01388.JPG,gs://145625598251_2004085_882_project_ecotone__main/deployment/2139509/prod/directUpload/43c13750-de71-42a0-8925-2ecc01d3390a.JPG,0,Zoe Zilz,aca65aaa-8c6d-4b69-94de-842b08b13bd6,Mammalia,Cetartiodactyla,Bovidae,Bos,taurus,Domestic Cattle,,2020-01-02 21:40:47,1,,,,,,standing still,false,,,CC0,"{""{\""detectionBox\"":[0.202503517,0.00155378878,0.953525364,0.468834698]}""}"
2004085,North Vista Spring Cam,abcfc909-fc37-4887-9d4d-6994e78d2d7b,nvs_20aug22_01390.JPG,gs://145625598251_2004085_882_project_ecotone__main/deployment/2139509/prod/directUpload/abcfc909-fc37-4887-9d4d-6994e78d2d7b.JPG,0,Zoe Zilz,aca65aaa-8c6d-4b69-94de-842b08b13bd6,Mammalia,Cetartiodactyla,Bovidae,Bos,taurus,Domestic Cattle,,2020-01-02 21:40:47,1,,,,,,standing still,false,,,CC0,"{""{\""detectionBox\"":[0.206379473,0.000977322459,0.95362252,0.425170898]}""}"
2004085,North Vista Spring Cam,bd6fc9b0-17a0-4868-8ae1-2ca421e8b308,nvs_20aug22_01391.JPG,gs://145625598251_2004085_882_project_ecotone__main/deployment/2139509/prod/directUpload/bd6fc9b0-17a0-4868-8ae1-2ca421e8b308.JPG,0,Zoe Zilz,aca65aaa-8c6d-4b69-94de-842b08b13bd6,Mammalia,Cetartiodactyla,Bovidae,Bos,taurus,Domestic Cattle,,2020-01-02 21:40:47,1,,,,,,standing still,false,,,CC0,"{""{\""detectionBox\"":[0.201823846,0,0.955735624,0.402679324]}""}"
2004085,North Vista Spring Cam,b9fade2b-146a-4ced-875e-577185e80253,nvs_20aug22_01392.JPG,gs://145625598251_2004085_882_project_ecotone__main/deployment/2139509/prod/directUpload/b9fade2b-146a-4ced-875e-577185e80253.JPG,0,Zoe Zilz,aca65aaa-8c6d-4b69-94de-842b08b13bd6,Mammalia,Cetartiodactyla,Bovidae,Bos,taurus,Domestic Cattle,,2020-01-02 21:40:47,1,,,,,,standing still,false,,,CC0,"{""{\""detectionBox\"":[0.203459501,0,0.956330717,0.385075539]}""}"
2004085,North Vista Spring Cam,bad2eac5-a21c-46c9-b9f8-f729c78ecbfb,nvs_20aug22_01417.JPG,gs://145625598251_2004085_882_project_ecotone__main/deployment/2139509/prod/directUpload/bad2eac5-a21c-46c9-b9f8-f729c78ecbfb.JPG,0,Zoe Zilz,aca65aaa-8c6d-4b69-94de-842b08b13bd6,Mammalia,Cetartiodactyla,Bovidae,Bos,taurus,Domestic Cattle,,2020-01-04 21:54:33,1,,,,,,walking,false,,,CC0,"{""{\""detectionBox\"":[0.279327065,0.614747763,0.954852879,0.999690533]}""}"
2004085,North Vista Spring Cam,814ee913-acba-4a7c-a368-078b81b827b1,nvs_20aug22_01418.JPG,gs://145625598251_2004085_882_project_ecotone__main/deployment/2139509/prod/directUpload/814ee913-acba-4a7c-a368-078b81b827b1.JPG,0,Zoe Zilz,aca65aaa-8c6d-4b69-94de-842b08b13bd6,Mammalia,Cetartiodactyla,Bovidae,Bos,taurus,Domestic Cattle,,2020-01-04 21:54:34,1,,,,,,walking,false,,,CC0,"{""{\""detectionBox\"":[0.310121149,0.428882092,0.956530154,0.992052555]}"",""{\""detectionBox\"":[0.243374929,0.0176194906,0.947703063,0.967783451]}""}"
2004085,North Vista Spring Cam,3f047507-3c71-48d0-a217-62fb150d7e9e,nvs_20aug22_01419.JPG,gs://145625598251_2004085_882_project_ecotone__main/deployment/2139509/prod/directUpload/3f047507-3c71-48d0-a217-62fb150d7e9e.JPG,0,Zoe Zilz,aca65aaa-8c6d-4b69-94de-842b08b13bd6,Mammalia,Cetartiodactyla,Bovidae,Bos,taurus,Domestic Cattle,,2020-01-04 21:54:34,1,,,,,,walking,false,,,CC0,"{""{\""detectionBox\"":[0.251428872,0.179793805,0.947169,0.993348479]}""}"
2004085,North Vista Spring Cam,2089290d-fe4f-4203-8299-e3762f01fff8,nvs_20aug22_01420.JPG,gs://145625598251_2004085_882_project_ecotone__main/deployment/2139509/prod/directUpload/2089290d-fe4f-4203-8299-e3762f01fff8.JPG,0,Zoe Zilz,aca65aaa-8c6d-4b69-94de-842b08b13bd6,Mammalia,Cetartiodactyla,Bovidae,Bos,taurus,Domestic Cattle,,2020-01-04 21:54:34,1,,,,,,walking,false,,,CC0,"{""{\""detectionBox\"":[0.246381685,0.0736117065,0.951422572,0.998168349]}""}"
2004085,North Vista Spring Cam,dc0866a0-be2c-48b8-a866-b3e69cd5fa53,nvs_20aug22_01421.JPG,gs://145625598251_2004085_882_project_ecotone__main/deployment/2139509/prod/directUpload/dc0866a0-be2c-48b8-a866-b3e69cd5fa53.JPG,0,Zoe Zilz,aca65aaa-8c6d-4b69-94de-842b08b13bd6,Mammalia,Cetartiodactyla,Bovidae,Bos,taurus,Domestic Cattle,,2020-01-04 21:54:34,1,,,,,,walking,false,,,CC0,"{""{\""detectionBox\"":[0.250297934,0,0.947992325,0.993024349]}""}"
2004085,North Vista Spring Cam,3de275c6-2b1b-4e38-8f4d-32ae6c6f7253,nvs_20aug22_01423.JPG,gs://145625598251_2004085_882_project_ecotone__main/deployment/2139509/prod/directUpload/3de275c6-2b1b-4e38-8f4d-32ae6c6f7253.JPG,0,Zoe Zilz,aca65aaa-8c6d-4b69-94de-842b08b13bd6,Mammalia,Cetartiodactyla,Bovidae,Bos,taurus,Domestic Cattle,,2020-01-04 21:54:34,1,,,,,,walking,false,,,CC0,"{""{\""detectionBox\"":[0.223555624,0.00205507874,0.944417775,0.982129216]}""}"
2004085,North Vista Spring Cam,7f5f1ee1-0ab7-40de-98f0-2aa2230aacbb,nvs_20aug22_01424.JPG,gs://145625598251_2004085_882_project_ecotone__main/deployment/2139509/prod/directUpload/7f5f1ee1-0ab7-40de-98f0-2aa2230aacbb.JPG,0,Zoe Zilz,aca65aaa-8c6d-4b69-94de-842b08b13bd6,Mammalia,Cetartiodactyla,Bovidae,Bos,taurus,Domestic Cattle,,2020-01-04 21:54:34,1,,,,,,walking,false,,,CC0,"{""{\""detectionBox\"":[0.237047255,0.0207492411,0.947099507,1]}""}"
2004085,North Vista Spring Cam,8e64f9a2-a489-4f57-8696-699f684bc81f,nvs_20aug22_01425.JPG,gs://145625598251_2004085_882_project_ecotone__main/deployment/2139509/prod/directUpload/8e64f9a2-a489-4f57-8696-699f684bc81f.JPG,0,Zoe Zilz,aca65aaa-8c6d-4b69-94de-842b08b13bd6,Mammalia,Cetartiodactyla,Bovidae,Bos,taurus,Domestic Cattle,,2020-01-04 21:54:34,1,,,,,,walking,false,,,CC0,"{""{\""detectionBox\"":[0.236477911,0,0.948652267,0.994135499]}""}"
2004085,North Vista Spring Cam,587b5d5b-96aa-49df-8367-51f7af55fee4,nvs_20aug22_01426.JPG,gs://145625598251_2004085_882_project_ecotone__main/deployment/2139509/prod/directUpload/587b5d5b-96aa-49df-8367-51f7af55fee4.JPG,0,Zoe Zilz,aca65aaa-8c6d-4b69-94de-842b08b13bd6,Mammalia,Cetartiodactyla,Bovidae,Bos,taurus,Domestic Cattle,,2020-01-04 21:54:36,1,,,,,,walking,false,,,CC0,"{""{\""detectionBox\"":[0.199448317,0.0154483318,0.946933091,1]}"",""{\""detectionBox\"":[0.237401649,0.000571649522,0.95486,0.123179957]}""}"
2004085,North Vista Spring Cam,ddd6c3d2-c317-486b-8d45-43e1d10ed39a,nvs_20aug22_01427.JPG,gs://145625598251_2004085_882_project_ecotone__main/deployment/2139509/prod/directUpload/ddd6c3d2-c317-486b-8d45-43e1d10ed39a.JPG,0,Zoe Zilz,aca65aaa-8c6d-4b69-94de-842b08b13bd6,Mammalia,Cetartiodactyla,Bovidae,Bos,taurus,Domestic Cattle,,2020-01-04 21:54:36,1,,,,,,walking,false,,,CC0,"{""{\""detectionBox\"":[0.213875636,0.00386148691,0.948049963,1]}""}"
2004085,North Vista Spring Cam,834ed112-eca8-4d67-8620-fce9b081241b,nvs_20aug22_01428.JPG,gs://145625598251_2004085_882_project_ecotone__main/deployment/2139509/prod/directUpload/834ed112-eca8-4d67-8620-fce9b081241b.JPG,0,Zoe Zilz,aca65aaa-8c6d-4b69-94de-842b08b13bd6,Mammalia,Cetartiodactyla,Bovidae,Bos,taurus,Domestic Cattle,,2020-01-04 21:54:37,1,,,,,,walking,false,,,CC0,"{""{\""detectionBox\"":[0.212123454,0.00410372,0.947871327,1]}""}"
2004085,North Vista Spring Cam,1216d907-2621-44e3-859d-9c5cdc8464ab,nvs_20aug22_01429.JPG,gs://145625598251_2004085_882_project_ecotone__main/deployment/2139509/prod/directUpload/1216d907-2621-44e3-859d-9c5cdc8464ab.JPG,0,Zoe Zilz,aca65aaa-8c6d-4b69-94de-842b08b13bd6,Mammalia,Cetartiodactyla,Bovidae,Bos,taurus,Domestic Cattle,,2020-01-04 21:54:37,1,,,,,,walking,false,,,CC0,"{""{\""detectionBox\"":[0.216695786,0.00397712,0.947977364,1]}""}"
2004085,North Vista Spring Cam,d0c53223-55ab-4796-8da4-0125bc9084e0,nvs_20aug22_01430.JPG,gs://145625598251_2004085_882_project_ecotone__main/deployment/2139509/prod/directUpload/d0c53223-55ab-4796-8da4-0125bc9084e0.JPG,0,Zoe Zilz,aca65aaa-8c6d-4b69-94de-842b08b13bd6,Mammalia,Cetartiodactyla,Bovidae,Bos,taurus,Domestic Cattle,,2020-01-04 21:54:37,1,,,,,,walking,false,,,CC0,"{""{\""detectionBox\"":[0.207159117,0.0042475462,0.948372126,1]}""}"
2004085,North Vista Spring Cam,231e1945-b49b-4070-9e4a-7d69e09cd950,nvs_20aug22_01431.JPG,gs://145625598251_2004085_882_project_ecotone__main/deployment/2139509/prod/directUpload/231e1945-b49b-4070-9e4a-7d69e09cd950.JPG,0,Zoe Zilz,aca65aaa-8c6d-4b69-94de-842b08b13bd6,Mammalia,Cetartiodactyla,Bovidae,Bos,taurus,Domestic Cattle,,2020-01-04 21:54:37,1,,,,,,walking,false,,,CC0,"{""{\""detectionBox\"":[0.194503307,0.00446999073,0.947634,1]}""}"
2004085,North Vista Spring Cam,c2c34460-6a27-43bc-a30d-a87a71a704b7,nvs_20aug22_01432.JPG,gs://145625598251_2004085_882_project_ecotone__main/deployment/2139509/prod/directUpload/c2c34460-6a27-43bc-a30d-a87a71a704b7.JPG,0,Zoe Zilz,aca65aaa-8c6d-4b69-94de-842b08b13bd6,Mammalia,Cetartiodactyla,Bovidae,Bos,taurus,Domestic Cattle,,2020-01-04 21:54:37,1,,,,,,walking,false,,,CC0,"{""{\""detectionBox\"":[0.200617149,0.00427109,0.948010564,1]}""}"
2004085,North Vista Spring Cam,9dc8827c-4be9-4827-ad8d-aeaa4b3efa75,nvs_20aug22_01434.JPG,gs://145625598251_2004085_882_project_ecotone__main/deployment/2139509/prod/directUpload/9dc8827c-4be9-4827-ad8d-aeaa4b3efa75.JPG,0,Zoe Zilz,aca65aaa-8c6d-4b69-94de-842b08b13bd6,Mammalia,Cetartiodactyla,Bovidae,Bos,taurus,Domestic Cattle,,2020-01-05 21:30:33,1,,,,,,walking,false,,,CC0,"{""{\""detectionBox\"":[0.289075702,0.772635281,0.951438069,1]}""}"
2004085,North Vista Spring Cam,22887d75-9f70-4881-af03-7032416c7bec,nvs_20aug22_01433.JPG,gs://145625598251_2004085_882_project_ecotone__main/deployment/2139509/prod/directUpload/22887d75-9f70-4881-af03-7032416c7bec.JPG,0,Zoe Zilz,aca65aaa-8c6d-4b69-94de-842b08b13bd6,Mammalia,Cetartiodactyla,Bovidae,Bos,taurus,Domestic Cattle,,2020-01-04 21:54:37,1,,,,,,walking,false,,,CC0,"{""{\""detectionBox\"":[0.196440831,0.00448834896,0.94812,1]}""}"
2004085,North Vista Spring Cam,6089fb77-b100-4ac5-9dbb-a741a427909a,nvs_20aug22_01435.JPG,gs://145625598251_2004085_882_project_ecotone__main/deployment/2139509/prod/directUpload/6089fb77-b100-4ac5-9dbb-a741a427909a.JPG,0,Zoe Zilz,aca65aaa-8c6d-4b69-94de-842b08b13bd6,Mammalia,Cetartiodactyla,Bovidae,Bos,taurus,Domestic Cattle,,2020-01-05 21:30:33,1,,,,,,walking,false,,,CC0,"{""{\""detectionBox\"":[0.255411774,0.785567641,0.949924886,1]}""}"
2004085,North Vista Spring Cam,eba0bce9-d63f-45e1-a1f7-71644e35d325,nvs_20aug22_01436.JPG,gs://145625598251_2004085_882_project_ecotone__main/deployment/2139509/prod/directUpload/eba0bce9-d63f-45e1-a1f7-71644e35d325.JPG,0,Zoe Zilz,aca65aaa-8c6d-4b69-94de-842b08b13bd6,Mammalia,Cetartiodactyla,Bovidae,Bos,taurus,Domestic Cattle,,2020-01-05 21:30:33,1,,,,,,walking,false,,,CC0,"{""{\""detectionBox\"":[0.269125849,0.814472616,0.953439951,1]}""}"
2004085,North Vista Spring Cam,a8032839-4f9a-4db3-9df7-eaa1112fbd77,nvs_20aug22_01437.JPG,gs://145625598251_2004085_882_project_ecotone__main/deployment/2139509/prod/directUpload/a8032839-4f9a-4db3-9df7-eaa1112fbd77.JPG,0,Zoe Zilz,aca65aaa-8c6d-4b69-94de-842b08b13bd6,Mammalia,Cetartiodactyla,Bovidae,Bos,taurus,Domestic Cattle,,2020-01-05 21:30:34,1,,,,,,walking,false,,,CC0,
2004085,North Vista Spring Cam,2ec2ae3b-dba5-4fb2-bf47-23160d75130a,nvs_20aug22_01438.JPG,gs://145625598251_2004085_882_project_ecotone__main/deployment/2139509/prod/directUpload/2ec2ae3b-dba5-4fb2-bf47-23160d75130a.JPG,0,Zoe Zilz,aca65aaa-8c6d-4b69-94de-842b08b13bd6,Mammalia,Cetartiodactyla,Bovidae,Bos,taurus,Domestic Cattle,,2020-01-05 21:30:34,1,,,,,,walking,false,,,CC0,
2004085,North Vista Spring Cam,015c8c4b-c178-43b1-9580-d213d335d1fc,nvs_20aug22_01439.JPG,gs://145625598251_2004085_882_project_ecotone__main/deployment/2139509/prod/directUpload/015c8c4b-c178-43b1-9580-d213d335d1fc.JPG,0,Zoe Zilz,aca65aaa-8c6d-4b69-94de-842b08b13bd6,Mammalia,Cetartiodactyla,Bovidae,Bos,taurus,Domestic Cattle,,2020-01-05 21:30:34,1,,,,,,walking,false,,,CC0,
2004085,North Vista Spring Cam,9f0f7859-c72e-46b0-8fb2-aeadb8e32c53,nvs_20aug22_01440.JPG,gs://145625598251_2004085_882_project_ecotone__main/deployment/2139509/prod/directUpload/9f0f7859-c72e-46b0-8fb2-aeadb8e32c53.JPG,0,Zoe Zilz,aca65aaa-8c6d-4b69-94de-842b08b13bd6,Mammalia,Cetartiodactyla,Bovidae,Bos,taurus,Domestic Cattle,,2020-01-05 21:30:34,1,,,,,,walking,false,,,CC0,"{""{\""detectionBox\"":[0.589171112,0.86208,0.953957558,1]}""}"
2004085,North Vista Spring Cam,d83ff7e0-d3d0-4b16-9e80-ae5771716d56,nvs_20aug22_01441.JPG,gs://145625598251_2004085_882_project_ecotone__main/deployment/2139509/prod/directUpload/d83ff7e0-d3d0-4b16-9e80-ae5771716d56.JPG,0,Zoe Zilz,aca65aaa-8c6d-4b69-94de-842b08b13bd6,Mammalia,Cetartiodactyla,Bovidae,Bos,taurus,Domestic Cattle,,2020-01-05 21:30:34,1,,,,,,walking,false,,,CC0,
2004085,North Vista Spring Cam,bd14188b-877d-4eef-8f67-146bee99d204,nvs_20aug22_01442.JPG,gs://145625598251_2004085_882_project_ecotone__main/deployment/2139509/prod/directUpload/bd14188b-877d-4eef-8f67-146bee99d204.JPG,0,Zoe Zilz,aca65aaa-8c6d-4b69-94de-842b08b13bd6,Mammalia,Cetartiodactyla,Bovidae,Bos,taurus,Domestic Cattle,,2020-01-05 21:30:36,1,,,,,,standing still,false,,,CC0,"{""{\""detectionBox\"":[0.476479322,0.718987942,0.950280607,0.99976182]}""}"
2004085,North Vista Spring Cam,d7310f5b-4f50-4011-887b-497a38c8c7f8,nvs_20aug22_01443.JPG,gs://145625598251_2004085_882_project_ecotone__main/deployment/2139509/prod/directUpload/d7310f5b-4f50-4011-887b-497a38c8c7f8.JPG,0,Zoe Zilz,aca65aaa-8c6d-4b69-94de-842b08b13bd6,Mammalia,Cetartiodactyla,Bovidae,Bos,taurus,Domestic Cattle,,2020-01-05 21:30:36,1,,,,,,standing still,false,,,CC0,"{""{\""detectionBox\"":[0.467931896,0.706934631,0.951632798,1]}""}"
2004085,North Vista Spring Cam,3a629115-22dc-46b8-8e55-354833f24921,nvs_20aug22_01444.JPG,gs://145625598251_2004085_882_project_ecotone__main/deployment/2139509/prod/directUpload/3a629115-22dc-46b8-8e55-354833f24921.JPG,0,Zoe Zilz,aca65aaa-8c6d-4b69-94de-842b08b13bd6,Mammalia,Cetartiodactyla,Bovidae,Bos,taurus,Domestic Cattle,,2020-01-05 21:30:36,1,,,,,,standing still,false,,,CC0,"{""{\""detectionBox\"":[0.483534604,0.689553201,0.950843275,0.998330534]}""}"
2004085,North Vista Spring Cam,840ea83e-2a1a-4c51-9c0f-59cf6e3a468b,nvs_20aug22_01445.JPG,gs://145625598251_2004085_882_project_ecotone__main/deployment/2139509/prod/directUpload/840ea83e-2a1a-4c51-9c0f-59cf6e3a468b.JPG,0,Zoe Zilz,aca65aaa-8c6d-4b69-94de-842b08b13bd6,Mammalia,Cetartiodactyla,Bovidae,Bos,taurus,Domestic Cattle,,2020-01-05 21:30:36,1,,,,,,standing still,false,,,CC0,"{""{\""detectionBox\"":[0.453385293,0.663228393,0.952640533,1]}""}"
2004085,North Vista Spring Cam,d0ba5264-91cf-4adc-a8c1-949800afdd44,nvs_20aug22_01450.JPG,gs://145625598251_2004085_882_project_ecotone__main/deployment/2139509/prod/directUpload/d0ba5264-91cf-4adc-a8c1-949800afdd44.JPG,0,Zoe Zilz,aca65aaa-8c6d-4b69-94de-842b08b13bd6,Mammalia,Cetartiodactyla,Bovidae,Bos,taurus,Domestic Cattle,,2020-01-05 21:30:40,1,,,,,,standing still,false,,,CC0,
2004085,North Vista Spring Cam,d1d07545-5c9b-4970-b35f-ebf7e1601119,nvs_20aug22_01446.JPG,gs://145625598251_2004085_882_project_ecotone__main/deployment/2139509/prod/directUpload/d1d07545-5c9b-4970-b35f-ebf7e1601119.JPG,0,Zoe Zilz,aca65aaa-8c6d-4b69-94de-842b08b13bd6,Mammalia,Cetartiodactyla,Bovidae,Bos,taurus,Domestic Cattle,,2020-01-05 21:30:36,1,,,,,,standing still,false,,,CC0,"{""{\""detectionBox\"":[0.434762865,0.632516146,0.953911781,1]}""}"
2004085,North Vista Spring Cam,06aedca0-5431-489d-b095-d43870f4c7a8,nvs_20aug22_01447.JPG,gs://145625598251_2004085_882_project_ecotone__main/deployment/2139509/prod/directUpload/06aedca0-5431-489d-b095-d43870f4c7a8.JPG,0,Zoe Zilz,aca65aaa-8c6d-4b69-94de-842b08b13bd6,Mammalia,Cetartiodactyla,Bovidae,Bos,taurus,Domestic Cattle,,2020-01-05 21:30:36,1,,,,,,standing still,false,,,CC0,"{""{\""detectionBox\"":[0.39812091,0.601638198,0.949861109,0.998695731]}""}"
2004085,North Vista Spring Cam,17a69356-6f55-40bd-8a4d-915cbc667e6e,nvs_20aug22_01448.JPG,gs://145625598251_2004085_882_project_ecotone__main/deployment/2139509/prod/directUpload/17a69356-6f55-40bd-8a4d-915cbc667e6e.JPG,0,Zoe Zilz,aca65aaa-8c6d-4b69-94de-842b08b13bd6,Mammalia,Cetartiodactyla,Bovidae,Bos,taurus,Domestic Cattle,,2020-01-05 21:30:36,1,,,,,,standing still,false,,,CC0,
2004085,North Vista Spring Cam,43939533-596c-4b5a-95e5-b9e06c527b77,nvs_20aug22_01451.JPG,gs://145625598251_2004085_882_project_ecotone__main/deployment/2139509/prod/directUpload/43939533-596c-4b5a-95e5-b9e06c527b77.JPG,0,Zoe Zilz,aca65aaa-8c6d-4b69-94de-842b08b13bd6,Mammalia,Cetartiodactyla,Bovidae,Bos,taurus,Domestic Cattle,,2020-01-05 21:30:40,1,,,,,,standing still,false,,,CC0,
2004085,North Vista Spring Cam,fbe1142f-4a0c-4c77-8b6e-516c4fcfad93,nvs_20aug22_01449.JPG,gs://145625598251_2004085_882_project_ecotone__main/deployment/2139509/prod/directUpload/fbe1142f-4a0c-4c77-8b6e-516c4fcfad93.JPG,0,Zoe Zilz,aca65aaa-8c6d-4b69-94de-842b08b13bd6,Mammalia,Cetartiodactyla,Bovidae,Bos,taurus,Domestic Cattle,,2020-01-05 21:30:37,1,,,,,,standing still,false,,,CC0,
2004085,North Vista Spring Cam,54ae846a-2084-4d41-b276-028cc225641d,nvs_20aug22_01453.JPG,gs://145625598251_2004085_882_project_ecotone__main/deployment/2139509/prod/directUpload/54ae846a-2084-4d41-b276-028cc225641d.JPG,0,Zoe Zilz,aca65aaa-8c6d-4b69-94de-842b08b13bd6,Mammalia,Cetartiodactyla,Bovidae,Bos,taurus,Domestic Cattle,,2020-01-05 21:30:40,1,,,,,,standing still,false,,,CC0,
2004085,North Vista Spring Cam,de519b7a-cfde-422a-99ad-0bb30a96924e,nvs_20aug22_01452.JPG,gs://145625598251_2004085_882_project_ecotone__main/deployment/2139509/prod/directUpload/de519b7a-cfde-422a-99ad-0bb30a96924e.JPG,0,Zoe Zilz,aca65aaa-8c6d-4b69-94de-842b08b13bd6,Mammalia,Cetartiodactyla,Bovidae,Bos,taurus,Domestic Cattle,,2020-01-05 21:30:40,1,,,,,,standing still,false,,,CC0,
2004085,North Vista Spring Cam,263508c9-8624-42d4-8da6-eff333696a15,nvs_20aug22_01454.JPG,gs://145625598251_2004085_882_project_ecotone__main/deployment/2139509/prod/directUpload/263508c9-8624-42d4-8da6-eff333696a15.JPG,0,Zoe Zilz,aca65aaa-8c6d-4b69-94de-842b08b13bd6,Mammalia,Cetartiodactyla,Bovidae,Bos,taurus,Domestic Cattle,,2020-01-05 21:30:40,1,,,,,,standing still,false,,,CC0,
2004085,North Vista Spring Cam,5e3aa84b-66be-44ae-a526-652faa034b3e,nvs_20aug22_01455.JPG,gs://145625598251_2004085_882_project_ecotone__main/deployment/2139509/prod/directUpload/5e3aa84b-66be-44ae-a526-652faa034b3e.JPG,0,Zoe Zilz,aca65aaa-8c6d-4b69-94de-842b08b13bd6,Mammalia,Cetartiodactyla,Bovidae,Bos,taurus,Domestic Cattle,,2020-01-05 21:30:40,1,,,,,,standing still,false,,,CC0,
2004085,North Vista Spring Cam,ce622c96-6e56-4ada-9df3-65a3190402d6,nvs_20aug22_01456.JPG,gs://145625598251_2004085_882_project_ecotone__main/deployment/2139509/prod/directUpload/ce622c96-6e56-4ada-9df3-65a3190402d6.JPG,0,Zoe Zilz,aca65aaa-8c6d-4b69-94de-842b08b13bd6,Mammalia,Cetartiodactyla,Bovidae,Bos,taurus,Domestic Cattle,,2020-01-05 21:30:41,1,,,,,,standing still,false,,,CC0,
2004085,North Vista Spring Cam,9e7e914f-544f-48ed-8db9-b1f5ecc3277d,nvs_20aug22_01457.JPG,gs://145625598251_2004085_882_project_ecotone__main/deployment/2139509/prod/directUpload/9e7e914f-544f-48ed-8db9-b1f5ecc3277d.JPG,0,Zoe Zilz,aca65aaa-8c6d-4b69-94de-842b08b13bd6,Mammalia,Cetartiodactyla,Bovidae,Bos,taurus,Domestic Cattle,,2020-01-05 21:30:41,1,,,,,,standing still,false,,,CC0,
2004085,North Vista Spring Cam,c9f1db9a-2493-4cfc-a27d-9ab8e7e5a8f2,nvs_20aug22_01458.JPG,gs://145625598251_2004085_882_project_ecotone__main/deployment/2139509/prod/directUpload/c9f1db9a-2493-4cfc-a27d-9ab8e7e5a8f2.JPG,0,Zoe Zilz,aca65aaa-8c6d-4b69-94de-842b08b13bd6,Mammalia,Cetartiodactyla,Bovidae,Bos,taurus,Domestic Cattle,,2020-01-05 21:30:44,1,,,,,,walking,false,,,CC0,
2004085,North Vista Spring Cam,9757bc11-ccb2-4bc2-b4e4-6b46c6f0d480,nvs_20aug22_01459.JPG,gs://145625598251_2004085_882_project_ecotone__main/deployment/2139509/prod/directUpload/9757bc11-ccb2-4bc2-b4e4-6b46c6f0d480.JPG,0,Zoe Zilz,aca65aaa-8c6d-4b69-94de-842b08b13bd6,Mammalia,Cetartiodactyla,Bovidae,Bos,taurus,Domestic Cattle,,2020-01-05 21:30:44,1,,,,,,walking,false,,,CC0,
