classification_id,user_name,user_id,user_ip,workflow_id,workflow_name,workflow_version,created_at,gold_standard,expert,metadata,annotations,subject_data,subject_ids
432107061,Malkster,2499580,7400cb38a9b418e73597,20748,Identify Terrestrial Consumers in the Intertidal,84.11,2022-08-12 08:00:15 UTC,,,"{""source"":""api"",""session"":""cad88e9e5c1e90e4a3f075888a9e2fce630cd77c0e17113fd306b20416ea13e3"",""viewport"":{""width"":1194,""height"":715},""started_at"":""2022-08-12T07:59:43.335Z"",""user_agent"":""Mozilla/5.0 (iPad; CPU OS 15_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/103.0.5060.63 Mobile/15E148 Safari/604.1"",""utc_offset"":""25200"",""finished_at"":""2022-08-12T08:00:15.580Z"",""live_project"":true,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":654,""clientHeight"":368,""naturalWidth"":1920,""naturalHeight"":1080},{""clientWidth"":654,""clientHeight"":368,""naturalWidth"":1920,""naturalHeight"":1080},{""clientWidth"":654,""clientHeight"":368,""naturalWidth"":1920,""naturalHeight"":1080},{""clientWidth"":654,""clientHeight"":368,""naturalWidth"":1920,""naturalHeight"":1080},{""clientWidth"":654,""clientHeight"":368,""naturalWidth"":1920,""naturalHeight"":1080},{""clientWidth"":654,""clientHeight"":368,""naturalWidth"":1920,""naturalHeight"":1080},{""clientWidth"":654,""clientHeight"":368,""naturalWidth"":1920,""naturalHeight"":1080},{""clientWidth"":654,""clientHeight"":368,""naturalWidth"":1920,""naturalHeight"":1080}],""subject_selection_state"":{""retired"":false,""selected_at"":""2022-08-12T07:55:58.462Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""53137""}","[{""task"":""T0"",""value"":[{""choice"":""PELICAN"",""answers"":{""HOWMANY"":""1"",""WHATTIMEOFDAYISIT"":""DAY"",""WHATBEHAVIORSDOYOUSEESELECTALLTHATAPPLY"":[""WALKING""]},""filters"":{}}]}]","{""78791788"":{""retired"":null,""date"":""14may22"",""site"":""cov"",""image1"":""cov_14may22_06745.JPG"",""image2"":""cov_14may22_06746.JPG"",""image3"":""cov_14may22_06747.JPG"",""image4"":""cov_14may22_06748.JPG"",""image5"":""cov_14may22_06749.JPG"",""image6"":""cov_14may22_06750.JPG"",""image7"":""cov_14may22_06751.JPG"",""image8"":""cov_14may22_06752.JPG"",""subject"":""123""}}",78791788
432107102,Malkster,2499580,7400cb38a9b418e73597,20748,Identify Terrestrial Consumers in the Intertidal,84.11,2022-08-12 08:00:42 UTC,,,"{""source"":""api"",""session"":""cad88e9e5c1e90e4a3f075888a9e2fce630cd77c0e17113fd306b20416ea13e3"",""viewport"":{""width"":1194,""height"":790},""started_at"":""2022-08-12T08:00:16.210Z"",""user_agent"":""Mozilla/5.0 (iPad; CPU OS 15_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/103.0.5060.63 Mobile/15E148 Safari/604.1"",""utc_offset"":""25200"",""finished_at"":""2022-08-12T08:00:42.654Z"",""live_project"":true,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":654,""clientHeight"":368,""naturalWidth"":1920,""naturalHeight"":1080},{""clientWidth"":654,""clientHeight"":368,""naturalWidth"":1920,""naturalHeight"":1080},{""clientWidth"":654,""clientHeight"":368,""naturalWidth"":1920,""naturalHeight"":1080},{""clientWidth"":654,""clientHeight"":368,""naturalWidth"":1920,""naturalHeight"":1080},{""clientWidth"":654,""clientHeight"":368,""naturalWidth"":1920,""naturalHeight"":1080},{""clientWidth"":654,""clientHeight"":368,""naturalWidth"":1920,""naturalHeight"":1080},{""clientWidth"":654,""clientHeight"":368,""naturalWidth"":1920,""naturalHeight"":1080},{""clientWidth"":654,""clientHeight"":368,""naturalWidth"":1920,""naturalHeight"":1080}],""subject_selection_state"":{""retired"":false,""selected_at"":""2022-08-12T07:55:58.462Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""53137""}","[{""task"":""T0"",""value"":[{""choice"":""COYOTE"",""answers"":{""HOWMANY"":""1"",""WHATTIMEOFDAYISIT"":""DAY"",""WHATBEHAVIORSDOYOUSEESELECTALLTHATAPPLY"":[""RUNNING""]},""filters"":{}}]}]","{""78791996"":{""retired"":null,""date"":""14May22"",""site"":""dam"",""image1"":""dam_14May22_01897.JPG"",""image2"":""dam_14May22_01898.JPG"",""image3"":""dam_14May22_01899.JPG"",""image4"":""dam_14May22_01900.JPG"",""image5"":""dam_14May22_01901.JPG"",""image6"":""dam_14May22_01902.JPG"",""image7"":""dam_14May22_01903.JPG"",""image8"":""dam_14May22_01904.JPG"",""subject"":""263""}}",78791996
432107506,Malkster,2499580,26d320c79f15d162bab3,20748,Identify Terrestrial Consumers in the Intertidal,84.11,2022-08-12 08:04:02 UTC,,,"{""source"":""api"",""session"":""cad88e9e5c1e90e4a3f075888a9e2fce630cd77c0e17113fd306b20416ea13e3"",""viewport"":{""width"":1194,""height"":790},""started_at"":""2022-08-12T08:00:43.850Z"",""user_agent"":""Mozilla/5.0 (iPad; CPU OS 15_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/103.0.5060.63 Mobile/15E148 Safari/604.1"",""utc_offset"":""25200"",""finished_at"":""2022-08-12T08:04:01.902Z"",""live_project"":true,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":654,""clientHeight"":368,""naturalWidth"":1920,""naturalHeight"":1080},{""clientWidth"":654,""clientHeight"":368,""naturalWidth"":1920,""naturalHeight"":1080},{""clientWidth"":654,""clientHeight"":368,""naturalWidth"":1920,""naturalHeight"":1080},{""clientWidth"":654,""clientHeight"":368,""naturalWidth"":1920,""naturalHeight"":1080},{""clientWidth"":654,""clientHeight"":368,""naturalWidth"":1920,""naturalHeight"":1080},{""clientWidth"":654,""clientHeight"":368,""naturalWidth"":1920,""naturalHeight"":1080},{""clientWidth"":654,""clientHeight"":368,""naturalWidth"":1920,""naturalHeight"":1080},{""clientWidth"":654,""clientHeight"":368,""naturalWidth"":1920,""naturalHeight"":1080}],""subject_selection_state"":{""retired"":false,""selected_at"":""2022-08-12T07:55:58.462Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""53137""}","[{""task"":""T0"",""value"":[{""choice"":""GULL"",""answers"":{""HOWMANY"":""1"",""WHATTIMEOFDAYISIT"":""DAY"",""WHATBEHAVIORSDOYOUSEESELECTALLTHATAPPLY"":[""FLYING""]},""filters"":{}}]}]","{""78791862"":{""retired"":null,""date"":""5apr22"",""site"":""cov"",""image1"":""cov_5apr22_01265.JPG"",""image2"":""cov_5apr22_01266.JPG"",""image3"":""cov_5apr22_01267.JPG"",""image4"":""cov_5apr22_01268.JPG"",""image5"":""cov_5apr22_01269.JPG"",""image6"":""cov_5apr22_01270.JPG"",""image7"":""cov_5apr22_01271.JPG"",""image8"":""cov_5apr22_01272.JPG"",""subject"":""172""}}",78791862
432107557,Malkster,2499580,26d320c79f15d162bab3,20748,Identify Terrestrial Consumers in the Intertidal,84.11,2022-08-12 08:04:32 UTC,,,"{""source"":""api"",""session"":""cad88e9e5c1e90e4a3f075888a9e2fce630cd77c0e17113fd306b20416ea13e3"",""viewport"":{""width"":1194,""height"":790},""started_at"":""2022-08-12T08:04:02.455Z"",""user_agent"":""Mozilla/5.0 (iPad; CPU OS 15_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/103.0.5060.63 Mobile/15E148 Safari/604.1"",""utc_offset"":""25200"",""finished_at"":""2022-08-12T08:04:32.718Z"",""live_project"":true,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":654,""clientHeight"":368,""naturalWidth"":1920,""naturalHeight"":1080},{""clientWidth"":654,""clientHeight"":368,""naturalWidth"":1920,""naturalHeight"":1080},{""clientWidth"":654,""clientHeight"":368,""naturalWidth"":1920,""naturalHeight"":1080},{""clientWidth"":654,""clientHeight"":368,""naturalWidth"":1920,""naturalHeight"":1080},{""clientWidth"":654,""clientHeight"":368,""naturalWidth"":1920,""naturalHeight"":1080},{""clientWidth"":654,""clientHeight"":368,""naturalWidth"":1920,""naturalHeight"":1080},{""clientWidth"":654,""clientHeight"":368,""naturalWidth"":1920,""naturalHeight"":1080},{""clientWidth"":654,""clientHeight"":368,""naturalWidth"":1920,""naturalHeight"":1080}],""subject_selection_state"":{""retired"":false,""selected_at"":""2022-08-12T07:55:58.462Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""53137""}","[{""task"":""T0"",""value"":[{""choice"":""COYOTE"",""answers"":{""HOWMANY"":""1"",""WHATTIMEOFDAYISIT"":""NIGHT"",""WHATBEHAVIORSDOYOUSEESELECTALLTHATAPPLY"":[""WALKING""]},""filters"":{}}]}]","{""78792149"":{""retired"":null,""date"":""14may22"",""site"":""gov"",""image1"":""gov_14may22_12969.JPG"",""image2"":""gov_14may22_12970.JPG"",""image3"":""gov_14may22_12971.JPG"",""image4"":""gov_14may22_12972.JPG"",""image5"":""gov_14may22_12973.JPG"",""image6"":""gov_14may22_12974.JPG"",""image7"":""gov_14may22_12975.JPG"",""image8"":""gov_14may22_12976.JPG"",""subject"":""363""}}",78792149
432440255,Malkster,2499580,a76a0da96ac014a931e0,20748,Identify Terrestrial Consumers in the Intertidal,84.11,2022-08-14 01:41:22 UTC,,,"{""source"":""api"",""session"":""cad88e9e5c1e90e4a3f075888a9e2fce630cd77c0e17113fd306b20416ea13e3"",""viewport"":{""width"":1194,""height"":790},""started_at"":""2022-08-12T08:04:56.595Z"",""user_agent"":""Mozilla/5.0 (iPad; CPU OS 15_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/103.0.5060.63 Mobile/15E148 Safari/604.1"",""utc_offset"":""25200"",""finished_at"":""2022-08-14T01:41:21.746Z"",""live_project"":true,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":654,""clientHeight"":368,""naturalWidth"":1920,""naturalHeight"":1080},{""clientWidth"":654,""clientHeight"":368,""naturalWidth"":1920,""naturalHeight"":1080},{""clientWidth"":654,""clientHeight"":368,""naturalWidth"":1920,""naturalHeight"":1080},{""clientWidth"":654,""clientHeight"":368,""naturalWidth"":1920,""naturalHeight"":1080},{""clientWidth"":654,""clientHeight"":368,""naturalWidth"":1920,""naturalHeight"":1080},{""clientWidth"":654,""clientHeight"":368,""naturalWidth"":1920,""naturalHeight"":1080},{""clientWidth"":654,""clientHeight"":368,""naturalWidth"":1920,""naturalHeight"":1080},{""clientWidth"":654,""clientHeight"":368,""naturalWidth"":1920,""naturalHeight"":1080}],""subject_selection_state"":{""retired"":false,""selected_at"":""2022-08-12T07:55:58.462Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""53137""}","[{""task"":""T0"",""value"":[{""choice"":""TURKEYVULTURE"",""answers"":{""HOWMANY"":""1"",""WHATTIMEOFDAYISIT"":""DAY"",""WHATBEHAVIORSDOYOUSEESELECTALLTHATAPPLY"":[""FLYING""]},""filters"":{""LIKE"":""BIRD""}}]}]","{""78791679"":{""retired"":null,""date"":""5apr22"",""site"":""bc"",""image1"":""bc_5apr22_00289.JPG"",""image2"":""bc_5apr22_00290.JPG"",""image3"":""bc_5apr22_00291.JPG"",""image4"":""bc_5apr22_00292.JPG"",""image5"":""bc_5apr22_00293.JPG"",""image6"":""bc_5apr22_00294.JPG"",""image7"":""bc_5apr22_00295.JPG"",""image8"":""bc_5apr22_00296.JPG"",""subject"":""55""}}",78791679
432440314,Malkster,2499580,a76a0da96ac014a931e0,20748,Identify Terrestrial Consumers in the Intertidal,84.11,2022-08-14 01:42:44 UTC,,,"{""source"":""api"",""session"":""cad88e9e5c1e90e4a3f075888a9e2fce630cd77c0e17113fd306b20416ea13e3"",""viewport"":{""width"":1194,""height"":790},""started_at"":""2022-08-14T01:41:24.800Z"",""user_agent"":""Mozilla/5.0 (iPad; CPU OS 15_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/103.0.5060.63 Mobile/15E148 Safari/604.1"",""utc_offset"":""25200"",""finished_at"":""2022-08-14T01:42:44.698Z"",""live_project"":true,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":654,""clientHeight"":368,""naturalWidth"":1920,""naturalHeight"":1080},{""clientWidth"":654,""clientHeight"":368,""naturalWidth"":1920,""naturalHeight"":1080},{""clientWidth"":654,""clientHeight"":368,""naturalWidth"":1920,""naturalHeight"":1080},{""clientWidth"":654,""clientHeight"":368,""naturalWidth"":1920,""naturalHeight"":1080},{""clientWidth"":654,""clientHeight"":368,""naturalWidth"":1920,""naturalHeight"":1080},{""clientWidth"":654,""clientHeight"":368,""naturalWidth"":1920,""naturalHeight"":1080},{""clientWidth"":654,""clientHeight"":368,""naturalWidth"":1920,""naturalHeight"":1080},{""clientWidth"":654,""clientHeight"":368,""naturalWidth"":1920,""naturalHeight"":1080}],""subject_selection_state"":{""retired"":false,""selected_at"":""2022-08-12T07:55:58.462Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""53137""}","[{""task"":""T0"",""value"":[{""choice"":""CROWRAVEN"",""answers"":{""HOWMANY"":""1"",""WHATTIMEOFDAYISIT"":""DAY"",""WHATBEHAVIORSDOYOUSEESELECTALLTHATAPPLY"":[""LANDINGFROMFLIGHT""]},""filters"":{}}]}]","{""78792146"":{""retired"":null,""date"":""14may22"",""site"":""gov"",""image1"":""gov_14may22_10609.JPG"",""image2"":""gov_14may22_10610.JPG"",""image3"":""gov_14may22_10611.JPG"",""image4"":""gov_14may22_10612.JPG"",""image5"":""gov_14may22_10613.JPG"",""image6"":""gov_14may22_10614.JPG"",""image7"":""gov_14may22_10615.JPG"",""image8"":""gov_14may22_10616.JPG"",""subject"":""361""}}",78792146
432440320,Malkster,2499580,a76a0da96ac014a931e0,20748,Identify Terrestrial Consumers in the Intertidal,84.11,2022-08-14 01:42:57 UTC,,,"{""source"":""api"",""session"":""cad88e9e5c1e90e4a3f075888a9e2fce630cd77c0e17113fd306b20416ea13e3"",""viewport"":{""width"":1194,""height"":790},""started_at"":""2022-08-14T01:42:46.539Z"",""user_agent"":""Mozilla/5.0 (iPad; CPU OS 15_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/103.0.5060.63 Mobile/15E148 Safari/604.1"",""utc_offset"":""25200"",""finished_at"":""2022-08-14T01:42:57.786Z"",""live_project"":true,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":654,""clientHeight"":368,""naturalWidth"":1920,""naturalHeight"":1080},{""clientWidth"":654,""clientHeight"":368,""naturalWidth"":1920,""naturalHeight"":1080},{""clientWidth"":654,""clientHeight"":368,""naturalWidth"":1920,""naturalHeight"":1080},{""clientWidth"":654,""clientHeight"":368,""naturalWidth"":1920,""naturalHeight"":1080},{""clientWidth"":654,""clientHeight"":368,""naturalWidth"":1920,""naturalHeight"":1080},{""clientWidth"":654,""clientHeight"":368,""naturalWidth"":1920,""naturalHeight"":1080},{""clientWidth"":654,""clientHeight"":368,""naturalWidth"":1920,""naturalHeight"":1080},{""clientWidth"":654,""clientHeight"":368,""naturalWidth"":1920,""naturalHeight"":1080}],""subject_selection_state"":{""retired"":false,""selected_at"":""2022-08-12T07:55:58.462Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""53137""}","[{""task"":""T0"",""value"":[{""choice"":""COYOTE"",""answers"":{""HOWMANY"":""1"",""WHATTIMEOFDAYISIT"":""NIGHT"",""WHATBEHAVIORSDOYOUSEESELECTALLTHATAPPLY"":[""NOTICINGCAMERA"",""WALKING""]},""filters"":{}}]}]","{""78791632"":{""retired"":null,""date"":""14may22"",""site"":""bc"",""image1"":""bc_14may22_06273.JPG"",""image2"":""bc_14may22_06274.JPG"",""image3"":""bc_14may22_06275.JPG"",""image4"":""bc_14may22_06276.JPG"",""image5"":""bc_14may22_06277.JPG"",""image6"":""bc_14may22_06278.JPG"",""image7"":""bc_14may22_06279.JPG"",""image8"":""bc_14may22_06280.JPG"",""subject"":""26""}}",78791632
432440331,Malkster,2499580,a76a0da96ac014a931e0,20748,Identify Terrestrial Consumers in the Intertidal,84.11,2022-08-14 01:43:15 UTC,,,"{""source"":""api"",""session"":""cad88e9e5c1e90e4a3f075888a9e2fce630cd77c0e17113fd306b20416ea13e3"",""viewport"":{""width"":1194,""height"":715},""started_at"":""2022-08-14T01:42:58.973Z"",""user_agent"":""Mozilla/5.0 (iPad; CPU OS 15_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/103.0.5060.63 Mobile/15E148 Safari/604.1"",""utc_offset"":""25200"",""finished_at"":""2022-08-14T01:43:15.655Z"",""live_project"":true,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":654,""clientHeight"":368,""naturalWidth"":1920,""naturalHeight"":1080},{""clientWidth"":654,""clientHeight"":368,""naturalWidth"":1920,""naturalHeight"":1080},{""clientWidth"":654,""clientHeight"":368,""naturalWidth"":1920,""naturalHeight"":1080},{""clientWidth"":654,""clientHeight"":368,""naturalWidth"":1920,""naturalHeight"":1080},{""clientWidth"":654,""clientHeight"":368,""naturalWidth"":1920,""naturalHeight"":1080},{""clientWidth"":654,""clientHeight"":368,""naturalWidth"":1920,""naturalHeight"":1080},{""clientWidth"":654,""clientHeight"":368,""naturalWidth"":1920,""naturalHeight"":1080},{""clientWidth"":654,""clientHeight"":368,""naturalWidth"":1920,""naturalHeight"":1080}],""subject_selection_state"":{""retired"":false,""selected_at"":""2022-08-12T07:55:58.462Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""53137""}","[{""task"":""T0"",""value"":[{""choice"":""EGRET"",""answers"":{""HOWMANY"":""1"",""WHATTIMEOFDAYISIT"":""DAY"",""WHATBEHAVIORSDOYOUSEESELECTALLTHATAPPLY"":[""STANDING""]},""filters"":{}}]}]","{""78791942"":{""retired"":null,""date"":""14May22"",""site"":""dam"",""image1"":""dam_14May22_00833.JPG"",""image2"":""dam_14May22_00834.JPG"",""image3"":""dam_14May22_00835.JPG"",""image4"":""dam_14May22_00836.JPG"",""image5"":""dam_14May22_00837.JPG"",""image6"":""dam_14May22_00838.JPG"",""image7"":""dam_14May22_00839.JPG"",""image8"":""dam_14May22_00840.JPG"",""subject"":""225""}}",78791942
432440423,Malkster,2499580,a76a0da96ac014a931e0,20748,Identify Terrestrial Consumers in the Intertidal,84.11,2022-08-14 01:45:09 UTC,,,"{""source"":""api"",""session"":""cad88e9e5c1e90e4a3f075888a9e2fce630cd77c0e17113fd306b20416ea13e3"",""viewport"":{""width"":1194,""height"":715},""started_at"":""2022-08-14T01:43:16.154Z"",""user_agent"":""Mozilla/5.0 (iPad; CPU OS 15_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/103.0.5060.63 Mobile/15E148 Safari/604.1"",""utc_offset"":""25200"",""finished_at"":""2022-08-14T01:45:09.089Z"",""live_project"":true,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":654,""clientHeight"":368,""naturalWidth"":1920,""naturalHeight"":1080},{""clientWidth"":654,""clientHeight"":368,""naturalWidth"":1920,""naturalHeight"":1080},{""clientWidth"":654,""clientHeight"":368,""naturalWidth"":1920,""naturalHeight"":1080},{""clientWidth"":654,""clientHeight"":368,""naturalWidth"":1920,""naturalHeight"":1080},{""clientWidth"":654,""clientHeight"":368,""naturalWidth"":1920,""naturalHeight"":1080},{""clientWidth"":654,""clientHeight"":368,""naturalWidth"":1920,""naturalHeight"":1080},{""clientWidth"":654,""clientHeight"":368,""naturalWidth"":1920,""naturalHeight"":1080},{""clientWidth"":654,""clientHeight"":368,""naturalWidth"":1920,""naturalHeight"":1080}],""subject_selection_state"":{""retired"":false,""selected_at"":""2022-08-12T07:55:58.462Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""53137""}","[{""task"":""T0"",""value"":[{""choice"":""PELICAN"",""answers"":{""HOWMANY"":""1"",""WHATTIMEOFDAYISIT"":""DAY"",""WHATBEHAVIORSDOYOUSEESELECTALLTHATAPPLY"":[""FLYING""]},""filters"":{}},{""choice"":""COYOTE"",""answers"":{""HOWMANY"":""1"",""WHATTIMEOFDAYISIT"":""DAY"",""WHATBEHAVIORSDOYOUSEESELECTALLTHATAPPLY"":[""RUNNING""]},""filters"":{}},{""choice"":""GULL"",""answers"":{""HOWMANY"":""10"",""WHATTIMEOFDAYISIT"":""DAY"",""WHATBEHAVIORSDOYOUSEESELECTALLTHATAPPLY"":[""FLYING""]},""filters"":{}}]}]","{""78792075"":{""retired"":null,""date"":""14May22"",""site"":""dam"",""image1"":""dam_14May22_04577.JPG"",""image2"":""dam_14May22_04578.JPG"",""image3"":""dam_14May22_04579.JPG"",""image4"":""dam_14May22_04580.JPG"",""image5"":""dam_14May22_04581.JPG"",""image6"":""dam_14May22_04582.JPG"",""image7"":""dam_14May22_04583.JPG"",""image8"":""dam_14May22_04584.JPG"",""subject"":""317""}}",78792075
432440526,Malkster,2499580,74e5e131ad1ac457d874,20748,Identify Terrestrial Consumers in the Intertidal,84.11,2022-08-14 01:47:28 UTC,,,"{""source"":""api"",""session"":""cad88e9e5c1e90e4a3f075888a9e2fce630cd77c0e17113fd306b20416ea13e3"",""viewport"":{""width"":1194,""height"":715},""started_at"":""2022-08-14T01:45:10.168Z"",""user_agent"":""Mozilla/5.0 (iPad; CPU OS 15_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/103.0.5060.63 Mobile/15E148 Safari/604.1"",""utc_offset"":""25200"",""finished_at"":""2022-08-14T01:47:27.548Z"",""live_project"":true,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":654,""clientHeight"":368,""naturalWidth"":1920,""naturalHeight"":1080},{""clientWidth"":654,""clientHeight"":368,""naturalWidth"":1920,""naturalHeight"":1080},{""clientWidth"":654,""clientHeight"":368,""naturalWidth"":1920,""naturalHeight"":1080},{""clientWidth"":654,""clientHeight"":368,""naturalWidth"":1920,""naturalHeight"":1080},{""clientWidth"":654,""clientHeight"":368,""naturalWidth"":1920,""naturalHeight"":1080},{""clientWidth"":654,""clientHeight"":368,""naturalWidth"":1920,""naturalHeight"":1080},{""clientWidth"":654,""clientHeight"":368,""naturalWidth"":1920,""naturalHeight"":1080},{""clientWidth"":654,""clientHeight"":368,""naturalWidth"":1920,""naturalHeight"":1080}],""subject_selection_state"":{""retired"":false,""selected_at"":""2022-08-12T07:55:58.462Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""53137""}","[{""task"":""T0"",""value"":[{""choice"":""UNIDENTIFIABLE"",""answers"":{""HOWMANY"":""1"",""WHATTIMEOFDAYISIT"":""NIGHT"",""WHATBEHAVIORSDOYOUSEESELECTALLTHATAPPLY"":[""RUNNING""]},""filters"":{}}]}]","{""78791637"":{""retired"":null,""date"":""14may22"",""site"":""bc"",""image1"":""bc_14may22_06305.JPG"",""image2"":""bc_14may22_06306.JPG"",""image3"":""bc_14may22_06307.JPG"",""image4"":""bc_14may22_06308.JPG"",""image5"":""bc_14may22_06309.JPG"",""image6"":""bc_14may22_06310.JPG"",""image7"":""bc_14may22_06311.JPG"",""image8"":""bc_14may22_06312.JPG"",""subject"":""29""}}",78791637
432440547,Malkster,2499580,74e5e131ad1ac457d874,20748,Identify Terrestrial Consumers in the Intertidal,84.11,2022-08-14 01:48:04 UTC,,,"{""source"":""api"",""session"":""cad88e9e5c1e90e4a3f075888a9e2fce630cd77c0e17113fd306b20416ea13e3"",""viewport"":{""width"":1194,""height"":790},""started_at"":""2022-08-14T01:47:30.273Z"",""user_agent"":""Mozilla/5.0 (iPad; CPU OS 15_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/103.0.5060.63 Mobile/15E148 Safari/604.1"",""utc_offset"":""25200"",""finished_at"":""2022-08-14T01:48:04.556Z"",""live_project"":true,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":654,""clientHeight"":368,""naturalWidth"":1920,""naturalHeight"":1080},{""clientWidth"":654,""clientHeight"":368,""naturalWidth"":1920,""naturalHeight"":1080},{""clientWidth"":654,""clientHeight"":368,""naturalWidth"":1920,""naturalHeight"":1080},{""clientWidth"":654,""clientHeight"":368,""naturalWidth"":1920,""naturalHeight"":1080},{""clientWidth"":654,""clientHeight"":368,""naturalWidth"":1920,""naturalHeight"":1080},{""clientWidth"":654,""clientHeight"":368,""naturalWidth"":1920,""naturalHeight"":1080},{""clientWidth"":654,""clientHeight"":368,""naturalWidth"":1920,""naturalHeight"":1080},{""clientWidth"":654,""clientHeight"":368,""naturalWidth"":1920,""naturalHeight"":1080}],""subject_selection_state"":{""retired"":false,""selected_at"":""2022-08-14T01:45:10.020Z"",""already_seen"":false,""selection_state"":""internal_fallback"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""53137""}","[{""task"":""T0"",""value"":[{""choice"":""COYOTE"",""answers"":{""HOWMANY"":""1"",""WHATTIMEOFDAYISIT"":""NIGHT"",""WHATBEHAVIORSDOYOUSEESELECTALLTHATAPPLY"":[""FORAGINGEATING""]},""filters"":{}},{""choice"":""MOUSERAT"",""answers"":{""HOWMANY"":""1"",""WHATTIMEOFDAYISIT"":""NIGHT"",""WHATBEHAVIORSDOYOUSEESELECTALLTHATAPPLY"":[""RUNNING""]},""filters"":{}}]}]","{""78792279"":{""retired"":null,""date"":""28apr22"",""site"":""pb"",""image1"":""pb28apr22_2017.JPG"",""image2"":""pb28apr22_2018.JPG"",""image3"":""pb28apr22_2019.JPG"",""image4"":""pb28apr22_2020.JPG"",""image5"":""pb28apr22_2021.JPG"",""image6"":""pb28apr22_2022.JPG"",""image7"":""pb28apr22_2023.JPG"",""image8"":""pb28apr22_2024.JPG"",""subject"":""447""}}",78792279
